DO_ID,Course Name,Date of Creation,Organisation Name,Certificate Course (Y/N),Status,Batch Count,All Batch IDs
do_113568741304262656187,Tekdi Sachin Course34,2022-06-27,NULP,N,Retired,0,
do_1135785470928486401511,Tekdi sachin demo course 711,2022-07-11,Tekdi sachin test 0711,N,Retired,0,
do_1135785906120704001516,Tekdi sachin demo course 7112,2022-07-11,Tekdi sachin org root,N,Retired,0,
do_1135692232971960321151,Tekdi sachin Merit course,2022-06-28,NULP,N,Retired,0,
do_1135863450545766401941,Tekdi sachin test,2022-07-22,NULP,N,Retired,0,
do_113598897068793856196,Tekdi Sachin Test 9,2022-08-09,Leaders in Climate Change Management,N,Retired,0,
do_113563785955819520181,Tekdi Sachin Test11,2022-06-20,NULP,N,Retired,0,
do_1135784515580313601501,Tekdi Sample test sachin course 711,2022-07-11,Tekdi test Sachin 0607,N,Retired,0,
do_11368331732232601611099,Tekdi Sub Org Course,2022-12-06,Tekdi Test Sub Org,N,Retired,1,'01368333168406528015'
do_1135863805047193601952,Tekdi Test 14,2022-07-22,NULP,N,Retired,0,
do_1138185453158072321123,Tekdi test course,2023-06-15,NIUA,N,Retired,0,
do_1139997054755061761457,tekdi test course,2024-02-26,nultestorg,N,Retired,1,'0139997098870128642'
do_1139968347500462081260,Tekdi test course,2024-02-22,nulp-mainorg,N,Retired,1,'01399684929763737628'
do_1139969033105571841287,Tekdi test course 2202,2024-02-22,nulp-mainorg,N,Retired,1,'01399751364911104032'
do_1139975181508280321395,Tekdi test Course 2302,2024-02-23,NULP,N,Retired,1,'01399752629749350433'
do_1139995374182563841444,Tekdi test course 2602,2024-02-26,nulp-mainorg,N,Retired,2,"'01399684929763737628', '01399954118072729639'"
do_1135741842421104641373,Tekdi test course by sachin,2022-07-05,NULP,N,Retired,0,
do_1135742608770007041397,Tekdi test course by sachin 2,2022-07-05,NULP,Y,Retired,1,'01357420836898406412'
do_1139869587240386561402,tekdi test course rm 0802,2024-02-08,NIUA,Y,Retired,1,'01398699981796966411'
do_1139874375201177601411,Tekdi test course rm 0902,2024-02-09,NIUA,N,Draft,0,
do_113971256420868096113,tekdi test course rm 1701,2024-01-17,NIUA,N,Retired,0,
do_1139969160315371521295,Tekdi test course rm 2202,2024-02-22,NULP,N,Retired,0,
do_1139969160315371521295,Tekdi test course rm 2202,2024-02-22,NULP,N,Retired,0,
do_113977054639464448135,tekdi test course rm 2501,2024-01-25,NIUA,N,Retired,0,
do_1139876125759569921433,tekdi test course rm1 0902,2024-02-09,NIUA,N,Draft,0,
do_113971438291632128132,tekdi test course rm2 1701,2024-01-17,NIUA,Y,Retired,1,'0139714442598645766'
do_1139727826935398401102,tekdi test course rm2 1901,2024-01-19,NIUA,Y,Retired,2,"'0139714442598645766', '01397279433729638427'"
do_1140018127455191041482,tekdi test Invitation 2,2024-02-29,NULP,Y,Retired,1,'01400182157034291213'
do_1140018127455191041482,tekdi test Invitation 2,2024-02-29,NULP,Y,Retired,1,'01400182157034291213'
do_1139678226727485441105,tekdi test rm2 1201,2024-01-12,NIUA,Y,Retired,1,'0139678283464867844'
do_1135735277988577281354,Tekdi Test sachin 0407 course,2022-07-04,NULP,N,Retired,0,
do_1135409345162854401330,tekdi test sachin22,2022-05-19,NULP,Y,Retired,1,'01354094154659430417'
do_1135408764258222081321,Tekdi test sachin44,2022-05-19,NULP,Y,Retired,1,'01354088345844940816'
do_1135410989106216961340,Tekdi test sachin77,2022-05-19,NULP,Y,Retired,1,'01354112459372134418'
do_1135411296502251521347,Tekdi test sachin78,2022-05-19,NULP,Y,Retired,1,'01354113588947353619'
do_1135416710576455681352,Tekdi test sachin79,2022-05-20,NULP,N,Retired,0,
do_1135416727558471681356,Tekdi test sachin80,2022-05-20,NULP,Y,Retired,2,"'01354113588947353619', '01354169748815052821'"
do_1135419451674460161384,Tekdi test sachin81,2022-05-20,NULP,Y,Retired,2,"'01354113588947353619', '01354169748815052821'"
do_1135419509483520001388,Tekdi test sachin81,2022-05-20,NULP,Y,Retired,2,"'01354113588947353619', '01354169748815052821'"
do_1135418769993809921371,Tekdi test sachin81,2022-05-20,NULP,Y,Retired,2,"'01354113588947353619', '01354169748815052821'"
do_1135418781756293121375,Tekdi test sachin81,2022-05-20,NULP,Y,Retired,2,"'01354113588947353619', '01354169748815052821'"
do_1135418882995732481379,Tekdi test sachin81,2022-05-20,NULP,Y,Retired,2,"'01354113588947353619', '01354169748815052821'"
do_1135445228712263681421,Tekdi test sachin82,2022-05-24,NULP,Y,Retired,3,"'01354113588947353619', '01354169748815052821', '01354452769414348824'"
do_1135438118414336001412,Tekdi test sachin823,2022-05-23,NULP,Y,Retired,3,"'01354113588947353619', '01354169748815052821', '01354448245293056023'"
do_1135445365082112001438,Tekdi test sachin84,2022-05-24,NULP,Y,Retired,2,"'01354113588947353619', '01354169748815052821'"
do_1135445584188538881447,Tekdi test sachin84,2022-05-24,NULP,Y,Retired,3,"'01354113588947353619', '01354169748815052821', '01354456661899673626'"
do_1139975284994129921398,Tekdi test1 Course 2302,2024-02-23,NULP,N,Retired,2,"'01399752629749350433', '01399753406822809634'"
do_11430180440018124813,Tekdi Testing  Course,2025-04-28,NIUA,Y,Retired,1,'01430185216042598443'
do_114303277524320256146,Tekdi testing Course,2025-04-30,NIUA,Y,Retired,1,'01430328641328742448'
do_1137243906140897281413,Tekdi UT1,2023-02-02,NULP,N,Retired,0,
do_113763274683916288184,Tekdi Vishal 29th Course,2023-03-29,NULP,N,Retired,0,
do_11410863519655526411498,tesr,2024-07-29,NIUA,N,Retired,0,
do_1138360615966064641421,test,2023-07-10,NULP,N,Retired,0,
do_1138185292728074241105,test,2023-06-15,NIUA,N,Review,0,
do_1137844216136335361205,tEST,2023-04-28,NUDM National Urban Digital Mission,N,Draft,0,
do_1130468404993228801322,Test,2020-06-20,PCMC,N,Retired,0,
do_1132090190494842881225,test,2021-02-04,PCMC,N,Retired,0,
do_1132090164858142721224,test,2021-02-04,PCMC,N,Retired,0,
do_1131552666823639041698,test,2020-11-20,IIPA,N,Retired,0,
do_1131452696904499201665,test,2020-11-06,NULP,N,Draft,0,
do_1131290651560345601666,Test,2020-10-14,NIUA,N,Draft,0,
do_1131147975799848961605,Test,2020-09-24,NULP,N,Draft,0,
do_1130830608463872001511,Test,2020-08-10,NULP,N,Draft,0,
do_1131105439128207361567,Test,2020-09-18,NULP,N,Draft,0,
do_1130830628408524801560,Test,2020-08-10,NULP,N,Draft,0,
do_1130632467759513601539,Test,2020-07-13,NULP,N,Draft,0,
do_1130541416197816321472,Test,2020-06-30,NULP,N,Draft,0,
do_1130455719645593601319,Test,2020-06-18,PCMC,N,Draft,0,
do_1130433940851425281339,Test,2020-06-15,Visakhapatnam,N,Draft,0,
do_1138185316768563201111,test -1,2023-06-15,NIUA,N,Review,0,
do_1130301635775610881265,Test 1,2020-05-27,Medical,N,Draft,0,
do_11323882535934361615,Test 123,2021-03-18,NULP,N,Retired,0,
do_1138559627886100481166,test 7 aug,2023-08-07,NULP,N,Draft,0,
do_1138561739737497601182,test 8,2023-08-07,NULP,N,Retired,0,
do_1138561739737497601182,test 8,2023-08-07,NULP,N,Retired,0,
do_113748368630415360110,Test 8th march Tekdi,2023-03-08,NULP,N,Retired,0,
do_1135410022345850881335,Test batch,2022-05-19,NULP,N,Retired,0,
do_1136161422413742081540,test by shivani,2022-09-02,NULP,N,Retired,1,'0136401784542412802'
do_1136161422413742081540,test by shivani,2022-09-02,NULP,N,Retired,1,'0136401784542412802'
do_11381149896707276811,test case -1,2023-06-05,NULP,N,Retired,0,
do_11381197735682867219,test case -3,2023-06-06,NULP,N,Review,0,
do_1137279225360302081456,Test CKFT Untitled Course 1,2023-02-07,NULP,N,Retired,0,
do_113312369911848960147,test content,2021-06-30,NULP,N,Retired,0,
do_113203301559066624196,test content,2021-01-27,NULP,N,Draft,0,
do_1133165747426263041157,test content 210706,2021-07-06,NULP,N,Retired,0,
do_11431464136923545613,Test Course,2025-05-16,NIUA,Y,Retired,1,'01431464586797875267'
do_1143096734856232961243,Test Course,2025-05-09,NIUA,Y,Retired,1,'01430968269590528059'
do_1133158190867906561181,test course,2021-07-05,NULP,N,Retired,0,
do_1133159498867425281153,test course,2021-07-05,NULP,N,Retired,0,
do_11342696807441203211026,Test Course,2021-12-09,NULP,N,Retired,0,
do_1133207559402045441194,test course,2021-07-12,NULP,N,Retired,0,
do_1133321062737510401511,test course 123,2021-07-28,PCMC,N,Retired,0,
do_1135897511147356161999,Test Course 2,2022-07-27,SachinTestOrg11,N,Retired,0,
do_11368041320003174411062,Test course 2 Dec,2022-12-02,NULP,Y,Retired,1,'01368050094392115212'
do_1133279649487503361399,test course 210722,2021-07-22,NULP,N,Retired,0,
do_1133179556210442241183,test course 222,2021-07-08,NULP,N,Retired,0,
do_1135812871803617281546,Test Course 3,2022-07-15,NULP,N,Retired,0,
do_1135735815397457921366,Test Course by Sachin,2022-07-04,Leaders in Climate Change Management,N,Retired,0,
do_1135750015782830081431,Test course by sachin 0607,2022-07-06,Leaders in Climate Change Management,N,Retired,0,
do_1135755856710041601439,Test course by sachin 0707,2022-07-07,NULP,N,Retired,0,
do_1135303234019328001160,Test Course CPMU,2022-05-04,NULP,N,Retired,0,
do_113728574001930240126,Test course for batch mail,2023-02-08,NIUA,N,Retired,0,
do_1135253553732812801132,test course- 27th april,2022-04-27,NULP,N,Retired,1,'0135260111690301447'
do_11358975232768409611003,Test Course2,2022-07-27,SachinTestOrg10,N,Retired,0,
do_11358975232768409611003,Test Course2,2022-07-27,SachinTestOrg10,N,Retired,0,
do_11381196886847488016,test create 1- 6 th june,2023-06-06,NULP,N,Draft,0,
do_1135395740305080321269,test data course,2022-05-17,NULP,N,Retired,0,
do_1137271308030689281440,Test Dev Course,2023-02-06,NULP,N,Retired,0,
do_113965060016824320143,test invites,2024-01-08,NULP,N,Retired,1,'0139650715867709444'
do_113847715178414080138,test jul 29,2023-07-26,NULP,N,Failed,0,
do_1135856397014958081858,Test July 22,2022-07-21,NULP,N,Retired,0,
do_1130306469445468161316,Test Module,2020-05-28,Visakhapatnam,N,Retired,0,
do_1130302430265835521296,Test Module,2020-05-27,PCMC,N,Retired,0,
do_1130293843061473281260,Test Module - Arithmetic,2020-05-26,Visakhapatnam,N,Draft,0,
do_1130305126703923201279,Test Module 1,2020-05-28,Visakhapatnam,N,Retired,0,
do_11381196743074611213,test publish 6 june,2023-06-06,NULP,N,Retired,0,
do_1135750973946429441436,Test Rejected Course sachin,2022-07-06,NULP,N,Retired,0,
do_113812237989986304110,Test tekdi -1,2023-06-06,NULP,N,Retired,0,
do_11374836390755532817,Test Tekdi one,2023-03-08,NULP,N,Failed,0,
do_11429816240019046416,test tk,2025-04-23,NIUA,N,Draft,0,
do_1138185307289763841108,test user,2023-06-15,NIUA,N,Review,0,
do_11389047953212211211,Test-01,2023-09-25,NULP,N,Draft,0,
do_113891931341635584138,Test-01 invite-only,2023-09-27,NULP,N,Retired,1,'0138919403737989125'
do_11389048941939097614,Test-03,2023-09-25,NULP,N,Draft,0,
do_11389049009206067217,Test-04,2023-09-25,NULP,N,Retired,1,'01399668537570918426'
do_113891969278738432143,Test-09,2023-09-27,NULP,N,Retired,1,'01399616546172928024'
do_11397124998003916819,test-1,2024-01-17,NULP,N,Draft,0,
do_113966250615742464173,test-1,2024-01-10,NIUA,N,Draft,0,
do_11396136903895449615,test-1,2024-01-03,NULP,N,Review,0,
do_1139124538142720001101,test-1,2023-10-26,NULP,N,Draft,0,
do_11381147004592947213,Test-1 tekdi,2023-06-05,NULP,N,Retired,0,
do_1130851421227253761561,Test-100,2020-08-13,PCMC,N,Retired,0,
do_1138608041673523201296,test-14-aug,2023-08-14,NULP,N,Review,0,
do_1138579968545095681236,test-2-aug-10,2023-08-10,NULP,N,Review,0,
do_1138679168209633281386,test-24aug,2023-08-24,NULP,N,Retired,0,
do_1138679168209633281386,test-24aug,2023-08-24,NULP,N,Retired,0,
do_1138558832008396801154,test-2nd,2023-08-07,NULP,N,Review,0,
do_1138587247891988481251,test-2nd-nulp,2023-08-11,NULP,N,Review,0,
do_113172354847334400131,Test-35,2020-12-14,NDMC,N,Retired,0,
do_1138657822846074881356,test-api,2023-08-21,NULP,N,Review,0,
do_1138579536142336001232,test-aug-10,2023-08-10,NULP,N,Review,0,
do_1138586799603875841246,test-aug-11,2023-08-11,NULP,N,Review,0,
do_1138608944594042881302,test-aug123,2023-08-14,NULP,N,Review,0,
do_1138876718360494081525,test-code,2023-09-21,NULP,N,Review,0,
do_11395145159840563212,test-course,2023-12-20,NULP,N,Retired,0,
do_1138657689333186561353,test-course-svc,2023-08-21,NULP,N,Review,0,
do_11394587404296192011,test-dec-1,2023-12-12,NULP,N,Retired,0,
do_1138664961526333441365,test-demo,2023-08-22,NULP,N,Retired,0,
do_1138664961526333441365,test-demo,2023-08-22,NULP,N,Retired,0,
do_1138574640891740161229,test-evening,2023-08-09,NULP,N,Review,0,
do_113817594146586624180,test-ignore,2023-06-14,NULP,N,Retired,0,
do_1138559642777026561167,test-key,2023-08-07,NULP,N,Review,0,
do_1138622446935982081332,test-new,2023-08-16,NULP,N,Review,0,
do_1138588355006627841283,test-p1,2023-08-11,NULP,N,Review,0,
do_1138566699072225281196,test-pro,2023-08-08,NULP,N,Review,0,
do_1138735404339445761439,test-sep,2023-09-01,NULP,N,Retired,0,
do_1138884095931351041536,test-sep22,2023-09-22,NULP,N,Review,0,
do_113891928474853376134,test-sep27,2023-09-27,NULP,N,Draft,0,
do_1138763774728110081479,test-sept,2023-09-05,NULP,N,Retired,0,
do_1138268835725721601157,Test-SolidWasteManagement,2023-06-27,NULP,N,Review,0,
do_1138721040123248641436,test-tech-30-aug,2023-08-30,NULP,N,Retired,0,
do_11395067702054912011,test1,2023-12-19,NULP,N,Retired,0,
do_1132145888743342081234,test1,2021-02-12,NULP,N,Retired,0,
do_1131382933772779521656,test1,2020-10-27,PCMC,N,Retired,0,
do_113850946246893568125,test123,2023-07-31,NULP,N,Retired,0,
do_1132324007833681921162,test123,2021-03-09,NULP,N,Review,0,
do_113847733398315008147,test2,2023-07-26,NULP,N,Retired,0,
do_113847733398315008147,test2,2023-07-26,NULP,N,Retired,0,
do_113821374358675456111,test2-v1,2023-06-19,NULP,N,Retired,0,
do_113847703533797376135,test3,2023-07-26,NULP,N,Failed,0,
do_1138581069710295041239,test5,2023-08-10,NULP,N,Review,0,
do_11382113924395827216,test_adventure,2023-06-19,NULP,N,Retired,0,
do_1138558427574763521151,testaug-7,2023-08-07,NULP,N,Retired,0,
do_1135891351418060801963,TestCourse1,2022-07-26,NULP,N,Retired,0,
do_113595998047821824145,TestCourse10,2022-08-05,NULP,N,Retired,0,
do_11359045950607360011012,TestCourse4,2022-07-28,NULP,N,Retired,0,
do_1135756616346419201451,TestCourse4,2022-07-07,SachinTestOrg10,N,Retired,0,
do_11359116582677708811020,TestCourse5,2022-07-29,SachinTestOrg10,N,Retired,0,
do_11359116511028019211017,TestCourse5,2022-07-29,SachinTestOrg11,N,Retired,0,
do_113593422639456256113,TestCourse6,2022-08-01,NULP,N,Retired,0,
do_113593304626724864110,TestCourse6,2022-08-01,SachinTestOrg10,N,Retired,0,
do_1135762879243878401471,TestCourse67,2022-07-08,SachinTestOrg11,N,Review,0,
do_1135763100846161921475,TestCourse68,2022-07-08,SachinTestOrg10,N,Retired,0,
do_113594709742198784119,TestCourse7,2022-08-03,SachinTestOrg10,N,Retired,0,
do_113594709742198784119,TestCourse7,2022-08-03,SachinTestOrg10,N,Retired,0,
do_113595586650882048132,TestCourse8,2022-08-04,NULP,N,Retired,0,
do_113595420432105472128,TestCourse98,2022-08-04,SachinTestOrg11,N,Retired,0,
do_113950104949571584179,testdt18dec,2023-12-18,NULP,N,Retired,0,
do_113950104949571584179,testdt18dec,2023-12-18,NULP,N,Retired,0,
do_1142998012413214721111,Testing Course,2025-04-25,NIUA,Y,Retired,1,'01429980489664921640'
do_1135763926632120321489,Testing Course,2022-07-08,NULP,N,Retired,0,
do_113890515729604608117,Testing course 25th sep,2023-09-25,NIUA,N,Retired,2,"'01393016938008576024', '0139529011353354241'"
do_1135814261955133441551,Testing new course for link,2022-07-15,NULP,N,Retired,0,
do_113891930738802688137,testo.o,2023-09-27,NULP,N,Review,0,
do_113257278046625792128,tets,2021-04-13,PCMC,N,Retired,0,
do_113852333100367872166,The car,2023-08-02,NULP,N,Review,0,
do_1136244612683776001724,title,2022-09-14,NULP,N,Retired,0,
do_11428495332736204812,Title Course,2025-04-04,NIUA,N,Failed,0,
do_1142997863863582721107,Title test Course,2025-04-25,NIUA,Y,Retired,1,'01429979383025664039'
do_1133720721769431041836,Town Planning Scheme,2021-09-22,CRDF,N,Live,0,
do_1133719054169456641777,Town Planning Scheme - Urban Expantion Planning,2021-09-22,CRDF,N,Retired,0,
do_1133809089117634561915,Training of GIS based Master Plan,2021-10-05,ESRI,N,Retired,0,
do_1133823270920519681928,Traning NULP,2021-10-07,NULP,N,Retired,0,
do_1141802424897290241341,Transforming Urban Governance through Innovative Ecosystem Approaches,2024-11-07,NIUA,N,Live,1,'014180256132481024133'
do_1141802371295395841322,Transforming Urban Governance through Innovative Ecosystem Approaches,2024-11-07,NIUA,N,Review,0,
do_1138567297975255041199,travelers,2023-08-08,NULP,N,Review,0,
do_11342277401967820811023,Trial Course,2021-12-03,NULP,N,Retired,0,
do_1133929943905157121960,Trial Course,2021-10-22,NULP,N,Retired,0,
do_1136725508571299841938,"Trial Module 3: Assessment, Planning and Design Guidelines for ITCN (Academic Certification for Young Professionals under the ITCN Capacity Building Programme)",2022-11-21,Infant Toddler Caregiving Neighborhood ,N,Retired,1,'01368404896350208016'
do_1141334036130529281191,TTPL Course,2024-09-02,NIUA,N,Draft,0,
do_11397050893289881612,txt-test,2024-01-16,NULP,N,Retired,0,
do_11397050893289881612,txt-test,2024-01-16,NULP,N,Retired,0,
do_1135367982894530561242,umesh course 1,2022-05-13,NULP,N,Retired,0,
do_11381186127845785611,unit test -1,2023-06-06,NULP,N,Draft,0,
do_1143096734350540801242,Untitled Course,2025-05-09,NIUA,N,Draft,0,
do_1143096696679546881239,Untitled Course,2025-05-09,NIUA,N,Draft,0,
do_1143095469830799361198,Untitled Course,2025-05-09,Infant Toddler Caregiving Neighborhood ,N,Draft,0,
do_1143082072901058561197,Untitled Course,2025-05-07,nulp-mainorg,N,Draft,0,
do_1143068027908423681191,Untitled Course,2025-05-05,NIUA,N,Retired,0,
do_1143046283851448321132,Untitled Course,2025-05-02,TERI,N,Draft,0,
do_114303312852697088160,Untitled Course,2025-04-30,nulp-mainorg,N,Draft,0,
do_11422252059879833612,Untitled Course,2025-01-06,NULP,N,Draft,0,
do_11430260990363238417,Untitled Course,2025-04-29,NIUA,N,Draft,0,
do_1142997839562506241105,Untitled Course,2025-04-25,NIUA,N,Draft,0,
do_114299069171613696153,Untitled Course,2025-04-24,CRDF,N,Draft,0,
do_114298938019463168122,Untitled Course,2025-04-24,ESRI,N,Draft,0,
do_11429767456226508815,Untitled Course,2025-04-22,nulp-mainorg,N,Draft,0,
do_11429256222750310414,Untitled Course,2025-04-15,NIUA,N,Draft,0,
do_11404569791898419211115,Untitled Course,2024-05-01,NIUA,N,Retired,0,
do_114242356306370560141,Untitled Course,2025-02-03,NIUA,N,Retired,0,
do_114279144598470656131,Untitled Course,2025-03-27,NIUA,N,Draft,0,
do_1142645173523824641377,Untitled Course,2025-03-06,nulp-mainorg,N,Draft,0,
do_114259446063587328166,Untitled Course,2025-02-27,nulp-mainorg,N,Draft,0,
do_114258004793884672135,Untitled Course,2025-02-25,nulp-mainorg,N,Draft,0,
do_114258004384653312134,Untitled Course,2025-02-25,nulp-mainorg,N,Draft,0,
do_114258004307001344133,Untitled Course,2025-02-25,nulp-mainorg,N,Draft,0,
do_1142468951962173441208,Untitled Course,2025-02-09,nulp-mainorg,N,Draft,0,
do_114243779546906624166,Untitled Course,2025-02-05,nulp-mainorg,N,Draft,0,
do_11424027521990656017,Untitled Course,2025-01-31,NULP,N,Draft,0,
do_114231072459243520129,Untitled Course,2025-01-18,nulp-mainorg,N,Draft,0,
do_114228341227814912125,Untitled Course,2025-01-14,NULP,N,Draft,0,
do_114224690229313536122,Untitled Course,2025-01-09,Terminal Design,N,Draft,0,
do_11422331967078400014,Untitled Course,2025-01-07,NULP,N,Draft,0,
do_11422029727743180814,Untitled Course,2025-01-03,NULP,N,Draft,0,
do_11421903094778265613,Untitled Course,2025-01-01,NULP,N,Draft,0,
do_11421759038668800011,Untitled Course,2024-12-30,NULP,N,Draft,0,
do_114208475560493056132,Untitled Course,2024-12-17,Leaders in Climate Change Management LCCM,N,Retired,0,
do_113971884443901952140,Untitled Course,2024-01-18,Leaders in Climate Change Management LCCM,N,Retired,0,
do_114205596059959296111,Untitled Course,2024-12-13,NIUA,N,Draft,0,
do_114205596060139520112,Untitled Course,2024-12-13,NIUA,N,Draft,0,
do_1141759361006141441265,Untitled Course,2024-11-01,NIUA,N,Retired,0,
do_114203042529869824120,Untitled Course,2024-12-09,NIUA,N,Retired,0,
do_114202804722458624112,Untitled Course,2024-12-09,NIUA,N,Retired,0,
do_114202789323145216110,Untitled Course,2024-12-09,NIUA,N,Retired,0,
do_11419795298499788811398,Untitled Course,2024-12-02,NIUA,N,Draft,0,
do_11419795246592000011397,Untitled Course,2024-12-02,NIUA,N,Draft,0,
do_11419793894680985611377,Untitled Course,2024-12-02,NIUA,N,Draft,0,
do_11419793467056128011376,Untitled Course,2024-12-02,NIUA,N,Draft,0,
do_11419792656511795211368,Untitled Course,2024-12-02,NIUA,N,Draft,0,
do_11419790071096934411335,Untitled Course,2024-12-02,NIUA,N,Draft,0,
do_11419789530450329611328,Untitled Course,2024-12-02,NIUA,N,Retired,0,
do_11419765604166041611271,Untitled Course,2024-12-02,NIUA,N,Draft,0,
do_11419575183833497611221,Untitled Course,2024-11-29,NIUA,N,Draft,0,
do_11419765321305292811267,Untitled Course,2024-12-02,NIUA,N,Draft,0,
do_11419636664338022411242,Untitled Course,2024-11-30,NIUA,N,Draft,0,
do_1141941146216284161949,Untitled Course,2024-11-27,NIUA,N,Retired,0,
do_11419631019898470411240,Untitled Course,2024-11-30,NIUA,N,Retired,0,
do_11419632020766720011241,Untitled Course,2024-11-30,NIUA,N,Retired,0,
do_11419625793212416011239,Untitled Course,2024-11-30,NIUA,N,Retired,0,
do_11419555555029811211124,Untitled Course,2024-11-29,NIUA,N,Retired,0,
do_11419555469273497611123,Untitled Course,2024-11-29,NIUA,N,Retired,0,
do_11419625678420377611238,Untitled Course,2024-11-30,NIUA,N,Retired,0,
do_1141942093723156481952,Untitled Course,2024-11-27,NIUA,N,Retired,0,
do_1141942400382976001955,Untitled Course,2024-11-27,NIUA,N,Draft,0,
do_1141941408025804801950,Untitled Course,2024-11-27,NIUA,N,Draft,0,
do_1141936222010245121944,Untitled Course,2024-11-26,NIUA,N,Retired,0,
do_1141936359446773761945,Untitled Course,2024-11-26,NIUA,N,Retired,0,
do_1141935756504268801920,Untitled Course,2024-11-26,NIUA,N,Retired,0,
do_1141935773530603521922,Untitled Course,2024-11-26,NIUA,N,Retired,0,
do_1141935766611968001921,Untitled Course,2024-11-26,NIUA,N,Retired,0,
do_1141929992577515521903,Untitled Course,2024-11-25,NIUA,N,Draft,0,
do_1141927068264775681729,Untitled Course,2024-11-25,NIUA,N,Retired,0,
do_1141900210956861441643,Untitled Course,2024-11-21,NIUA,N,Retired,0,
do_1141929559300423681827,Untitled Course,2024-11-25,NIUA,N,Draft,0,
do_1141929234660065281793,Untitled Course,2024-11-25,NIUA,N,Draft,0,
do_1141928847545057281756,Untitled Course,2024-11-25,NIUA,N,Draft,0,
do_1141928831097651201755,Untitled Course,2024-11-25,NIUA,N,Draft,0,
do_1141928754479513601754,Untitled Course,2024-11-25,NIUA,N,Draft,0,
do_1141928560590356481753,Untitled Course,2024-11-25,NULP,N,Draft,0,
do_1141927577322536961748,Untitled Course,2024-11-25,NIUA,N,Draft,0,
do_1141927152261447681738,Untitled Course,2024-11-25,NIUA,N,Draft,0,
do_1141927101272801281731,Untitled Course,2024-11-25,NIUA,N,Draft,0,
do_1141927097087590401730,Untitled Course,2024-11-25,NIUA,N,Draft,0,
do_1141900860742860801664,Untitled Course,2024-11-21,NIUA,N,Draft,0,
do_1141900325120081921661,Untitled Course,2024-11-21,NIUA,N,Draft,0,
do_1141893582081802241619,Untitled Course,2024-11-20,NULP,N,Draft,0,
do_1141893577155543041618,Untitled Course,2024-11-20,NULP,N,Draft,0,
do_1141892990782504961604,Untitled Course,2024-11-20,NULP,N,Draft,0,
do_1141849721243893761384,Untitled Course,2024-11-14,NIUA,N,Retired,0,
do_1141850003567329281398,Untitled Course,2024-11-14,NIUA,N,Retired,0,
do_1141849638894714881382,Untitled Course,2024-11-14,NIUA,N,Retired,0,
do_1141849748155269121385,Untitled Course,2024-11-14,NIUA,N,Retired,0,
do_1141801951798968321302,Untitled Course,2024-11-07,NIUA,N,Draft,0,
do_1141729540081827841209,Untitled Course,2024-10-28,NIUA,N,Draft,0,
do_1141710075857960961120,Untitled Course,2024-10-25,NIUA,N,Draft,0,
do_1141710074093076481119,Untitled Course,2024-10-25,NULP,N,Draft,0,
do_114170202588282880172,Untitled Course,2024-10-24,NIUA,N,Draft,0,
do_114165957081333760159,Untitled Course,2024-10-18,NIUA,N,Retired,0,
do_114165862676029440136,Untitled Course,2024-10-18,NIUA,N,Retired,0,
do_114165861577023488135,Untitled Course,2024-10-18,NIUA,N,Retired,0,
do_114159461593677824159,Untitled Course,2024-10-09,NIUA,N,Draft,0,
do_1141552956431073281675,Untitled Course,2024-10-03,NIUA,N,Draft,0,
do_1141552925662904321674,Untitled Course,2024-10-03,NIUA,N,Draft,0,
do_1141495518385029121554,Untitled Course,2024-09-25,Madhya Pradesh,N,Draft,0,
do_1141495367886848001531,Untitled Course,2024-09-25,CRDF,N,Retired,0,
do_1141461654890250241400,Untitled Course,2024-09-20,NIUA,N,Draft,0,
do_1141461412550819841388,Untitled Course,2024-09-20,NULP,N,Draft,0,
do_114127805844332544195,Untitled Course,2024-08-25,NIUA,N,Retired,0,
do_1141357664704757761247,Untitled Course,2024-09-05,NIUA,N,Retired,0,
do_1141358088625356801248,Untitled Course,2024-09-05,NIUA,N,Retired,0,
do_1141301307080785921159,Untitled Course,2024-08-28,NIUA,N,Retired,0,
do_1141312428207472641179,Untitled Course,2024-08-30,NIUA,N,Retired,0,
do_1141312460020285441182,Untitled Course,2024-08-30,NIUA,N,Retired,0,
do_1141312482214871041183,Untitled Course,2024-08-30,NIUA,N,Retired,0,
do_1141404731426242561335,Untitled Course,2024-09-12,AIILSG,N,Retired,0,
do_1141390242957639681334,Untitled Course,2024-09-10,NIUA,N,Draft,0,
do_1141386067389480961302,Untitled Course,2024-09-09,NIUA,N,Draft,0,
do_1141384171856936961298,Untitled Course,2024-09-09,NIUA,N,Draft,0,
do_1141383495869235201297,Untitled Course,2024-09-09,NULP,N,Draft,0,
do_1141382950626754561293,Untitled Course,2024-09-09,NULP,N,Draft,0,
do_1141382946696478721292,Untitled Course,2024-09-09,NIUA,N,Draft,0,
do_1141382926065745921291,Untitled Course,2024-09-09,NULP,N,Draft,0,
do_1141362616957829121289,Untitled Course,2024-09-06,NIUA,N,Draft,0,
do_1141362373762088961270,Untitled Course,2024-09-06,NIUA,N,Draft,0,
do_1141362261612052481264,Untitled Course,2024-09-06,NIUA,N,Draft,0,
do_1141361862305955841263,Untitled Course,2024-09-06,NIUA,N,Draft,0,
do_1141361621776875521254,Untitled Course,2024-09-06,NIUA,N,Draft,0,
do_1141361764119347201256,Untitled Course,2024-09-06,NIUA,N,Draft,0,
